t,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
712001.0,2.179499999999962,4.080600000000004,6.705500000000029,9.079999999999984,10.867899999999963,12.615499999999997,14.326299999999947,15.936200000000042,17.574599999999975,19.168900000000008,20.66270000000003,22.249599999999987,23.848199999999963,25.413599999999974,26.966000000000008,28.489000000000033,30.013199999999983,31.526999999999987,33.009299999999996,34.490200000000016
712100.0,2.1761999999999944,4.074299999999994,6.696399999999983,9.068300000000022,10.853200000000015,12.598100000000045,14.306100000000015,15.91330000000005,17.549199999999985,19.140900000000045,20.63209999999998,22.216499999999996,23.812299999999993,25.375400000000013,26.925299999999993,28.44580000000002,29.967399999999998,31.478700000000003,32.95839999999998,34.4366
713001.0,2.1715000000000373,4.065300000000036,6.683199999999999,9.051000000000045,10.831600000000037,12.572299999999984,14.276200000000017,15.879500000000007,17.51129999999995,19.099199999999996,20.586599999999976,22.16730000000001,23.758800000000008,25.318200000000047,26.864300000000014,28.380999999999972,29.898799999999994,31.406300000000044,32.88229999999999,34.35680000000002
713100.0,2.1680999999999813,4.058999999999969,6.67410000000001,9.039199999999994,10.817000000000007,12.554899999999975,14.256100000000004,15.856700000000046,17.486000000000047,19.071199999999976,20.556099999999958,22.134299999999996,23.723099999999988,25.280100000000004,26.823800000000006,28.338000000000022,29.85319999999996,31.358100000000036,32.83159999999998,34.30340000000001
714001.0,2.163499999999999,4.050099999999986,6.66089999999997,9.021999999999991,10.795500000000004,12.529299999999978,14.226400000000012,15.823000000000036,17.448300000000017,19.02969999999999,20.510699999999986,22.085300000000018,23.66980000000001,25.22320000000002,26.762999999999977,28.273499999999956,29.784899999999993,31.286,32.75580000000002,34.223900000000015
714100.0,2.1601,4.043899999999951,6.651900000000012,9.01030000000003,10.780900000000031,12.512,14.20640000000003,15.800400000000025,17.423000000000002,19.001900000000035,20.480399999999975,22.052400000000034,23.63420000000002,25.18530000000004,26.7226,28.23059999999998,29.73950000000002,31.23810000000003,32.7054,34.17080000000004
715001.0,2.155499999999961,4.034899999999993,6.638800000000003,8.993200000000002,10.759500000000003,12.486400000000003,14.176800000000014,15.76679999999999,17.385500000000036,18.960499999999968,20.43520000000001,22.003499999999974,23.581099999999992,25.12850000000003,26.66210000000001,28.166300000000035,29.671400000000006,31.16629999999998,32.62990000000002,34.09160000000003
715100.0,2.1521999999999935,4.028700000000015,6.629799999999989,8.98150000000004,10.744999999999948,12.4692,14.156900000000007,15.744199999999978,17.360400000000027,18.932800000000043,20.40500000000003,21.970700000000022,23.545699999999954,25.0908,26.62190000000004,28.123700000000042,29.626199999999983,31.118599999999958,32.5797,34.038700000000006
716001.0,2.1475000000000364,4.019799999999975,6.61669999999998,8.964500000000044,10.723699999999951,12.443699999999978,14.127299999999991,15.710800000000006,17.32299999999998,18.89160000000004,20.360000000000014,21.92199999999997,23.49279999999999,25.0342,26.5616,28.059699999999964,29.55849999999998,31.0471,32.50449999999995,33.95979999999997
716100.0,2.1441999999999553,4.013699999999972,6.6077999999999975,8.9529,10.70920000000001,12.426499999999976,14.107500000000016,15.688300000000027,17.297900000000027,18.863999999999976,20.32990000000001,21.88929999999999,23.457400000000007,24.9966,26.521500000000003,28.017200000000003,29.51339999999999,30.999599999999987,32.454499999999996,33.907299999999964
717001.0,2.139599999999973,4.004799999999989,6.594699999999989,8.935900000000004,10.687999999999988,12.40119999999996,14.078100000000006,15.654999999999973,17.260699999999986,18.82299999999998,20.2851,21.8408,23.40469999999999,24.940300000000036,26.4615,27.953399999999988,29.446000000000026,30.92840000000001,32.379700000000014,33.828700000000026
717100.0,2.1363000000000056,3.9985999999999535,6.585800000000006,8.924300000000017,10.673600000000022,12.38409999999999,14.058299999999974,15.632599999999968,17.23570000000001,18.795500000000004,20.255100000000027,21.8082,23.369399999999985,24.90289999999999,26.421600000000012,27.911099999999976,29.401200000000017,30.881100000000004,32.32990000000001,33.776400000000024
718001.0,2.1317000000000235,3.9898000000000025,6.572900000000004,8.907399999999996,10.6524,12.35880000000003,14.029099999999971,15.599400000000003,17.19870000000003,18.754700000000014,20.210499999999968,21.759900000000016,23.316900000000032,24.84680000000003,26.361800000000017,27.8476,29.334000000000003,30.810099999999977,32.25529999999998,33.69820000000004
718100.0,2.128499999999974,3.983699999999999,6.564000000000021,8.895899999999983,10.638100000000009,12.341799999999978,14.009400000000028,15.577099999999973,17.17379999999997,18.727300000000014,20.1807,21.72739999999999,23.281799999999976,24.809499999999957,26.322100000000034,27.805499999999995,29.2894,30.762999999999977,32.205799999999954,33.64609999999999
719001.0,2.123899999999992,3.974899999999991,6.5511000000000195,8.878999999999962,10.617000000000019,12.316599999999994,13.980200000000025,15.544100000000014,17.136900000000026,18.6866,20.13620000000003,21.679300000000012,23.2294,24.75369999999998,26.26260000000002,27.7423,29.222399999999993,30.692399999999964,32.13150000000002,33.56819999999999
719100.0,2.1206000000000245,3.9687999999999874,6.54219999999998,8.867500000000007,10.602800000000002,12.29970000000003,13.9606,15.521900000000016,17.112099999999998,18.659299999999973,20.106499999999983,21.64699999999999,23.194399999999973,24.716499999999996,26.223000000000013,27.70029999999997,29.177999999999997,30.64549999999997,32.0822,33.516399999999976
720001.0,2.116100000000017,3.9599999999999795,6.529399999999953,8.85069999999996,10.581700000000012,12.27460000000002,13.931600000000003,15.489000000000033,17.07529999999997,18.61880000000002,20.06220000000002,21.59899999999999,23.142200000000003,24.66089999999997,26.163700000000006,27.637400000000014,29.111400000000003,30.575199999999995,32.00830000000002,33.43879999999996
720100.0,2.112799999999993,3.9540000000000077,6.52049999999997,8.83929999999998,10.567499999999995,12.2577,13.91210000000001,15.46690000000001,17.050700000000006,18.591700000000003,20.032600000000002,21.5668,23.107200000000034,24.623800000000017,26.124300000000005,27.595600000000047,29.067099999999982,30.52849999999995,31.95920000000001,33.38720000000001
721001.0,2.1082999999999856,3.9452,6.5077,8.822599999999966,10.546600000000012,12.232699999999966,13.883099999999956,15.4341,17.014099999999985,18.55129999999997,19.988499999999988,21.519000000000005,23.055200000000013,24.568399999999997,26.06529999999998,27.532899999999984,29.00079999999997,30.458399999999983,31.88549999999998,33.30989999999997
721100.0,2.105000000000018,3.939199999999971,6.499000000000024,8.811199999999985,10.53249999999997,12.215900000000033,13.863699999999994,15.41210000000001,16.98950000000002,18.524299999999982,19.959100000000035,21.486999999999966,23.020299999999963,24.531499999999994,26.02600000000001,27.491199999999992,28.956700000000012,30.411900000000003,31.836600000000033,33.2586
722001.0,2.100500000000011,3.930499999999995,6.486199999999997,8.794500000000028,10.511600000000044,12.190999999999974,13.834900000000005,15.379399999999976,16.952999999999975,18.484000000000037,19.915200000000027,21.439300000000003,22.968500000000006,24.476400000000012,25.96719999999999,27.428800000000024,28.890600000000006,30.34219999999999,31.763300000000015,33.181700000000035
722100.0,2.0972999999999615,3.9244999999999663,6.477400000000046,8.783200000000022,10.497500000000002,12.174300000000017,13.815500000000043,15.357500000000016,16.928600000000017,18.457100000000025,19.885800000000017,21.407399999999996,22.933699999999988,24.439599999999984,25.92810000000003,27.387299999999982,28.846799999999973,30.295799999999986,31.71459999999996,33.13050000000004
723001.0,2.092800000000011,3.91579999999999,6.4646999999999935,8.76660000000004,10.476800000000026,12.149500000000046,13.786799999999971,15.324900000000014,16.892200000000003,18.417100000000005,19.842100000000016,21.359999999999957,22.88190000000003,24.38470000000001,25.86959999999999,27.325199999999995,28.781000000000006,30.226400000000012,31.641599999999983,33.0539
723100.0,2.0896000000000186,3.9098000000000184,6.45599999999996,8.755300000000034,10.462699999999984,12.132800000000032,13.767500000000041,15.303100000000029,16.86790000000002,18.390299999999968,19.81279999999998,21.32819999999998,22.847199999999987,24.348000000000013,25.830600000000004,27.28389999999996,28.737300000000005,30.18029999999999,31.59310000000005,33.00300000000004
724001.0,2.0851000000000113,3.901200000000017,6.443399999999997,8.73879999999997,10.442099999999982,12.108199999999954,13.738900000000001,15.270700000000033,16.831699999999955,18.35039999999998,19.769300000000044,21.281000000000006,22.795399999999972,24.293300000000045,25.772299999999973,27.222000000000037,28.67180000000002,30.11110000000002,31.520399999999995,32.92670000000004
724100.0,2.081899999999962,3.8951999999999884,6.434699999999964,8.727499999999964,10.428100000000029,12.091499999999996,13.719699999999989,15.248899999999992,16.807399999999973,18.323699999999974,19.740200000000016,21.249300000000005,22.760199999999998,24.2568,25.733499999999992,27.180799999999977,28.628300000000024,30.065200000000004,31.47210000000001,32.87600000000003
725001.0,2.0774000000000115,3.886599999999987,6.4221,8.711000000000013,10.407500000000027,12.067000000000007,13.691300000000012,15.216699999999946,16.77140000000003,18.283999999999992,19.696799999999996,21.20229999999998,22.706500000000005,24.20229999999998,25.6755,27.119199999999978,28.562999999999988,29.996299999999962,31.399699999999996,32.800099999999986
725100.0,2.074200000000019,3.8806999999999903,6.413399999999967,8.699800000000039,10.393599999999992,12.050400000000025,13.6721,15.194999999999993,16.74720000000002,18.25740000000002,19.6678,21.170800000000042,22.668799999999976,24.165900000000022,25.636799999999994,27.07819999999998,28.5197,29.950499999999977,31.35160000000002,32.749600000000044
726001.0,2.0697999999999865,3.872099999999989,6.400900000000036,8.683400000000006,10.373000000000047,12.025899999999979,13.643799999999999,15.16289999999998,16.711299999999994,18.21780000000001,19.624599999999987,21.12390000000005,22.615599999999972,24.11160000000001,25.579000000000008,27.016800000000046,28.454700000000003,29.882000000000005,31.279499999999985,32.67399999999998
726100.0,2.066600000000051,3.866199999999992,6.3922999999999774,8.672300000000007,10.359199999999987,12.009400000000028,13.624700000000018,15.141300000000001,16.68719999999996,18.191300000000012,19.595700000000022,21.092600000000004,22.57800000000003,24.075400000000002,25.54050000000001,26.976,28.41149999999999,29.836400000000026,31.231600000000014,32.62370000000004
727001.0,2.0621999999999616,3.8577000000000226,6.379800000000046,8.655900000000031,10.33869999999996,11.985099999999989,13.596499999999992,15.109300000000019,16.6515,18.151900000000012,19.552700000000016,21.045900000000017,22.527300000000025,24.021299999999997,25.482899999999972,26.914900000000046,28.346799999999973,29.768100000000004,31.15979999999996,32.54839999999996
